#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_conza;Conza ;Conza;Conza;;Conza;;;;;;;;;x
b_santangeloascala;Sant'Angelo a Scala;Sant'Angelo a Scala;Sant'Angelo a Scala;;Sant'Angelo a Scala;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Latium;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
b_castellocaetini;Castelo Caetani;Castelo Caetani;Castelo Caetani;;Castelo Caetani;;;;;;;;;x
b_sermoneta;Sermoneta;Sermoneta;Sermoneta;;Sermoneta;;;;;;;;;x
b_nettuno;Nettuno;Nettuno;Nettuno;;Nettuno;;;;;;;;;x
b_frosinone;Frosinone;Frosinone;Frosinone;;Frosinone;;;;;;;;;x
b_anagni;Anagni;Anagni;Anagni;;Anagni;;;;;;;;;x
b_castelgandolfolatium;Castel Gandolfo;Castel Gandolfo;Castel Gandolfo;;Castel Gandolfo;;;;;;;;;x
b_ceccano;Ceccano;Ceccano;Ceccano;;Ceccano;;;;;;;;;x
b_velletri;Velletri;Velletri;Velletri;;Velletri;;;;;;;;;x
b_arce;Arce;Arce;Arce;;Arce;;;;;;;;;x
b_montesangiovannicampano;Monte San Giovanni Campano;Monte San Giovanni Campano;Monte San Giovanni Campano;;Monte San Giovanni Campano;;;;;;;;;x
b_roccaguglielma;Roccaguglielma;Roccaguglielma;Roccaguglielma;;Roccaguglielma;;;;;;;;;x
b_roccadicampolato;Tore de Campolato;Tore de Campolato;Tore de Campolato;;Tore de Campolato;;;;;;;;;x
b_castellodellaroverediisoletta;Castelo Della Rovere de Isoletta;Castelo Della Rovere de Isoletta;Castelo Della Rovere de Isoletta;;Castelo Della Rovere de Isoletta;;;;;;;;;x
b_fianoromano;Fiano Romano;Fiano Romano;Fiano Romano;;Fiano Romano;;;;;;;;;x
b_castelloducaleorsini;Castelo ducale Orsini;Castelo ducale Orsini;Castelo ducale Orsini;;Castelo ducale Orsini;;;;;;;;;x
b_nerola;Nerola;Nerola;Nerola;;Nerola;;;;;;;;;x
b_arsoli;Àrsoli;Àrsoli;Àrsoli;;Àrsoli;;;;;;;;;x
b_castellomassimo;Castelo Massimo;Castelo Massimo;Castelo Massimo;;Castelo Massimo;;;;;;;;;x
b_palombarasabina;Palombara Sabina;Palombara Sabina;Palombara Sabina;;Palombara Sabina;;;;;;;;;x
b_castellodicastiglione;Castelo de Castiglione;Castelo de Castiglione;Castelo de Castiglione;;Castelo de Castiglione;;;;;;;;;x
b_castellosavellitorlonia;Castelo Savelli Torlonia;Castelo Savelli Torlonia;Castelo Savelli Torlonia;;Castelo Savelli Torlonia;;;;;;;;;x
b_marcellina;Marcellina;Marcellina;Marcellina;;Marcellina;;;;;;;;;x
b_sanpolodeicavalieri;San Polo dei Cavalieri;San Polo dei Cavalieri;San Polo dei Cavalieri;;San Polo dei Cavalieri;;;;;;;;;x
b_mentana;Mentana;Mentana;Mentana;;Mentana;;;;;;;;;x
b_bracciano;Bracciano;Bracciano;Bracciano;;Bracciano;;;;;;;;;x
b_anguillarasabazia;Anguillara Sabazia;Anguillara Sabazia;Anguillara Sabazia;;Anguillara Sabazia;;;;;;;;;x
b_trevignanoromano;Trevignano Romano;Trevignano Romano;Trevignano Romano;;Trevignano Romano;;;;;;;;;x
b_castellacciodeimonteroni;Castelaccio de li Monteroni;Castelaccio de li Monteroni;Castelaccio de li Monteroni;;Castelaccio de li Monteroni;;;;;;;;;x
b_palo;Palo;Palo;Palo;;Palo;;;;;;;;;x
b_castrummarcellini;Castrum Marcellini;Castrum Marcellini;Castrum Marcellini;;Castrum Marcellini;;;;;;;;;x
b_castelsantangelo;Castel Sant'Angelo;Castel Sant'Angelo;Castel Sant'Angelo;;Castel Sant'Angelo;;;;;;;;;x
b_castellodiLunghezza;Castelo de Lunghezza;Castelo de Lunghezza;Castelo de Lunghezza;;Castelo de Lunghezza;;;;;;;;;x
b_roccapia;Rocca Pia;Rocca Pia;Rocca Pia;;Rocca Pia;;;;;;;;;x
b_sorianonelcimino;Soriano nel Cimino;Soriano nel Cimino;Soriano nel Cimino;;Soriano nel Cimino;;;;;;;;;x
b_roccaviterbo;Rocca;Rocca;Rocca;;Rocca;;;;;;;;;x
b_morlupo;Morlopu;Morlopu;Morlopu;;Morlopu;;;;;;;;;x
b_rignano;Rignano Flaminio;Rignano Flaminio;Rignano Flaminio;;Rignano Flaminio;;;;;;;;;x
b_castellodirota;Castelo de Rota;Castelo de Rota;Castelo de Rota;;Castelo de Rota;;;;;;;;;x
b_tolfa;Tolfa;Tolfa;Tolfa;;Tolfa;;;;;;;;;x
b_civitacastellana;Civita Castellana;Civita Castellana;Civita Castellana;;Civita Castellana;;;;;;;;;x
b_nepi;Nepi;Nepi;Nepi;;Nepi;;;;;;;;;x
b_leprignano;Leprignano;Leprignano;Leprignano;;Leprignano;;;;;;;;;x
b_giove;Rocca di Giove;Rocca di Giove;Rocca di Giove;;Rocca di Giove;;;;;;;;;x
b_roccadinarni;Rocca di Narni;Rocca di Narni;Rocca di Narni;;Rocca di Narni;;;;;;;;;x
b_bagnoregio;Bagnoregio;Bagnoregio;Bagnoregio;;Bagnoregio;;;;;;;;;x
b_roma;Roma;Roma;Roma;;Roma;;;;;;;;;x
b_tivoli;Tivoli;Tivoli;Tivoli;;Tivoli;;;;;;;;;x
b_ostia;Ostia;Ostia;Ostia;;Ostia;;;;;;;;;x
b_sutri;Sutri;Sutri;Sutri;;Sutri;;;;;;;;;x
b_tusculum;Tusculum;Tusculum;Tusculum;;Tusculum;;;;;;;;;x
b_terracina;Terracina;Terracina;Terracina;;Terracina;;;;;;;;;x
b_viterbo;Viterbo;Viterbo;Viterbo;;Viterbo;;;;;;;;;x
b_orvieto;Orvieto;Orvieto;Orvieto;;Orvieto;;;;;;;;;x
b_alviano;Alviano;Alviano;Alviano;;Alviano;;;;;;;;;x
b_montecastrilli;Montecastrilli;Montecastrilli;Montecastrilli;;Montecastrilli;;;;;;;;;x
b_otricoli;Otricoli;Otricoli;Otricoli;;Otricoli;;;;;;;;;x
b_amelia;Amelia;Amelia;Amelia;;Amelia;;;;;;;;;x
b_baschi;Baschi;Baschi;Baschi;;Baschi;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Spoleto;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
b_isolaliri;Isola del Liri;Isola del Liri;Isola del Liri;;Isola del Liri;;;;;;;;;x
b_castelloboncompagni;Castelo Boncompagni;Castelo Boncompagni;Castelo Boncompagni;;Castelo Boncompagni;;;;;;;;;x
b_vicalvi;Ucàlue;Ucàlue;Ucàlue;;Ucàlue;;;;;;;;;x
b_alvitoabruzzo;Alvito;Alvito;Alvito;;Alvito;;;;;;;;;x
b_balsorano;Balzërana;Balzërana;Balzërana;;Balzërana;;;;;;;;;x
b_sora;Sora;Sora;Sora;;Sora;;;;;;;;;x
b_barrea;Barrea;Barrea;Barrea;;Barrea;;;;;;;;;x
b_pescasseroli;Pescasseroli;Pescasseroli;Pescasseroli;;Pescasseroli;;;;;;;;;x
b_atinaalvito;Atina;Atina;Atina;;Atina;;;;;;;;;x
b_casoli;Carseoli;Carseoli;Carseoli;Carsoli;Carseoli;;;;;;;;;x
b_guardiagrele;Uardiagrélë ;Uardiagrélë ;Uardiagrélë ;;Uardiagrélë ;;;;;;;;;x
b_bomba;Bomba;Bomba;Bomba;;Bomba;;;;;;;;;x
b_montazzoli;Montazzoli;Montazzoli;Montazzoli;;Montazzoli;;;;;;;;;x
b_castiglionemessermarino;Lù Cuašt'gliaun';Lù Cuašt'gliaun';Lù Cuašt'gliaun';;Lù Cuašt'gliaun';;;;;;;;;x
b_manopello;Manoppello;Manoppello;Manoppello;;Manoppello;;;;;;;;;x
b_civitaluparella;Civitaluparella;Civitaluparella;Civitaluparella;;Civitaluparella;;;;;;;;;x
b_avezzano;Avezzane;Avezzane;Avezzane;;Avezzane;;;;;;;;;x
b_celano;Celano;Celano;Celano;;Celano;;;;;;;;;x
b_pescina;Pescina;Pescina;Pescina;;Pescina;;;;;;;;;x
b_sulmona;Sulmona;Sulmona;Sulmona;;Sulmona;;;;;;;;;x
b_raiano;Castrum Radiani;Castrum Radiani;Castrum Radiani;;Castrum Radiani;;;;;;;;;x
b_capistrello;Capistrello;Capistrello;Capistrello;;Capistrello;;;;;;;;;x
b_civitella;Civitella Alfedena;Civitella Alfedena;Civitella Alfedena;;Civitella Alfedena;;;;;;;;;x
b_albe;Albe;Albe;Albe;;Albe;;;;;;;;;x
b_anversadegliabruzzi;Anversa;Anversa;Anversa;;Anversa;;;;;;;;;x
b_pacentro;Pacentro;Pacentro;Pacentro;;Pacentro;;;;;;;;;x
b_valvaabruzzo;Valva;Valva;Valva;;Valva;;;;;;;;;x
b_popoliabruzzo;Popoli;Popoli;Popoli;;Popoli;;;;;;;;;x
b_calascio;Calascio;Calascio;Calascio;;Calascio;;;;;;;;;x
b_capestrano;Capestrano;Capestrano;Capestrano;;Capestrano;;;;;;;;;x
b_scurcolamarsicana;Scurcola Marsicana;Scurcola Marsicana;Scurcola Marsicana;;Scurcola Marsicana;;;;;;;;;x
b_narni;Narnia;Narnia;Narnia;;Narnia;;;;;;;;;x
b_castelbuonospoleto;Castelbuono;Castelbuono;Castelbuono;;Castelbuono;;;;;;;;;x
b_roccaalbornoz;Rocca Albornoziana;Rocca Albornoziana;Rocca Albornoziana;;Rocca Albornoziana;;;;;;;;;x
b_spoleto;Spuléti;Spuléti;Spuléti;;Spuléti;;;;;;;;;x
b_assisi;Assisi;Assisi;Assisi;;Assisi;;;;;;;;;x
b_todi;Todi;Todi;Todi;;Todi;;;;;;;;;x
b_terni;Terni;Terni;Terni;;Terni;;;;;;;;;x
b_foligno;Fuligni;Fuligni;Fuligni;;Fuligni;;;;;;;;;x
b_bevagna;Bevagna;Bevagna;Bevagna;;Bevagna;;;;;;;;;x
b_perugia;Perugia;Perugia;Perugia;;Perugia;;;;;;;;;x
b_torgiano;Torgiano;Torgiano;Torgiano;;Torgiano;;;;;;;;;x
b_bastiaumbria;Bastia Umbra;Bastia Umbra;Bastia Umbra;;Bastia Umbra;;;;;;;;;x
b_bettona;Bettona;Bettona;Bettona;;Bettona;;;;;;;;;x
b_deruta;Deruta;Deruta;Deruta;;Deruta;;;;;;;;;x
b_magione;Magione;Magione;Magione;;Magione;;;;;;;;;x
b_castellodelleforme;Castello delle Forme;Castello delle Forme;Castello delle Forme;;Castello delle Forme;;;;;;;;;x
b_castellodelleone;Castello del Leone;Castello del Leone;Castello del Leone;;Castello del Leone;;;;;;;;;x
b_teramo;Teramo;Teramo;Teramo;;Teramo;;;;;;;;;x
b_aprutium_penne;Pònne;Pònne;Pònne;;Pònne;;;;;;;;;x
b_paganica;Paganica;Paganica;Paganica;;Paganica;;;;;;;;;x
b_aquila;Aquila;Aquila;Aquila;;Aquila;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Marche;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
b_norcia;Norcia;Norcia;Norcia;;Norcia;;;;;;;;;x
b_gualdotadino;Gualdo Tadino;Gualdo Tadino;Gualdo Tadino;;Gualdo Tadino;;;;;;;;;x
b_vallecastellana;I Piana;I Piana;I Piana;;I Piana;;;;;;;;;x
b_roccaflea;Rocca Flea;Rocca Flea;Rocca Flea;;Rocca Flea;;;;;;;;;x
b_roccadeiborgia;Roca de li Borgia;Roca de li Borgia;Roca de li Borgia;;Roca de li Borgia;;;;;;;;;x
b_fabriano;Favrià;Favrià;Favrià;;Favrià;;;;;;;;;x
b_preci;Preci;Preci;Preci;;Preci;;;;;;;;;x
b_caldarola;Caldarola;Caldarola;Caldarola;;Caldarola;;;;;;;;;x
b_tolentino;Tolentino;Tolentino;Tolentino;;Tolentino;;;;;;;;;x
b_mondavio;Mondavi;Mondavi;Mondavi;;Mondavi;;;;;;;;;x
b_offagna;Offagna;Offagna;Offagna;;Offagna;;;;;;;;;x
b_roccacostanza;Rocca Costanza;Rocca Costanza;Rocca Costanza;;Rocca Costanza;;;;;;;;;x
b_roccaroveresca;Rocca Roveresca;Rocca Roveresca;Rocca Roveresca;;Rocca Roveresca;;;;;;;;;x
b_senigallia;S'nigaja;S'nigaja;S'nigaja;;S'nigaja;;;;;;;;;x
b_castellodellarancia;Castello della Rancia;Castello della Rancia;Castello della Rancia;;Castello della Rancia;;;;;;;;;x
b_portosangiorgio;Porto San Giorgio;Porto San Giorgio;Porto San Giorgio;;Porto San Giorgio;;;;;;;;;x
b_tortoreto;Tortoreto;Tortoreto;Tortoreto;;Tortoreto;;;;;;;;;x
b_santelpidioamare;Sallupijo;Sallupijo;Sallupijo;;Sallupijo;;;;;;;;;x
b_guilianova;Gigljie ;Gigljie ;Gigljie ;;Gigljie ;;;;;;;;;x
b_ponzanodifermo;Ponzà;Ponzà;Ponzà;;Ponzà;;;;;;;;;x
b_ascolipiceno;Ascule;Ascule;Ascule;;Ascule;;;;;;;;;x
b_sanbenedettodeltronto;Sammenedètte;Sammenedètte;Sammenedètte;;Sammenedètte;;;;;;;;;x
b_civitanovamarche;Citanò ;Citanò ;Citanò ;;Citanò ;;;;;;;;;x
b_camerino;Cammerinu;Cammerinu;Cammerinu;;Cammerinu;;;;;;;;;x
b_castelraimondo;Castrimonno;Castrimonno;Castrimonno;;Castrimonno;;;;;;;;;x
b_ancona;Ancona;Ancona;Ancona;;Ancona;;;;;;;;;x
b_osimo;Osimo;Osimo;Osimo;;Osimo;;;;;;;;;x
b_recanati;Recanati;Recanati;Recanati;;Recanati;;;;;;;;;x
b_fermo;Fermo;Fermo;Fermo;;Fermo;;;;;;;;;x
b_matelica;Materga;Materga;Materga;;Materga;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Urbino;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
b_sanleo;San Lé;San Lé;San Lé;;San Lé;;;;;;;;;x
b_pennabilli;La Péna;La Péna;La Péna;;La Péna;;;;;;;;;x
b_sassocorvaro;Scorbèra;Scorbèra;Scorbèra;;Scorbèra;;;;;;;;;x
b_santagatafeltria;Sant'Êgta;Sant'Êgta;Sant'Êgta;;Sant'Êgta;;;;;;;;;x
b_lunano;Lunèn;Lunèn;Lunèn;;Lunèn;;;;;;;;;x
b_monteilluminato;Monte Illuminato;Monte Illuminato;Monte Illuminato;;Monte Illuminato;;;;;;;;;x
b_maiolo;Majôl;Majôl;Majôl;;Majôl;;;;;;;;;x
b_sestino;Sestino;Sestino;Sestino;;Sestino;;;;;;;;;x
b_pietrarubbia;Pietrarubia;Pietrarubia;Pietrarubia;;Pietrarubia;;;;;;;;;x
b_fossombrone;Fossombrón;Fossombrón;Fossombrón;;Fossombrón;;;;;;;;;x
b_roccatorrinone;Rocca Torrione;Rocca Torrione;Rocca Torrione;;Rocca Torrione;;;;;;;;;x
b_cagliurbino;Cài;Cài;Cài;;Cài;;;;;;;;;x
b_acqualagna;Acqualagna;Acqualagna;Acqualagna;;Acqualagna;;;;;;;;;x
b_fermignanourbino;Fermignan ;Fermignan ;Fermignan ;;Fermignan ;;;;;;;;;x
b_urbania;Orbègnia;Orbègnia;Orbègnia;;Orbègnia;;;;;;;;;x
b_albornoz;Fortezza Albornoz;Fortezza Albornoz;Fortezza Albornoz;;Fortezza Albornoz;;;;;;;;;x
b_urbino;Urbìn ;Urbìn ;Urbìn ;;Urbìn ;;;;;;;;;x
b_sanmarino;San Maroin;San Maroin;San Maroin;;San Maroin;;;;;;;;;x
b_montegiardino;Montgiardin;Montgiardin;Montgiardin;;Montgiardin;;;;;;;;;x
b_serravallesanmarino;Saravâl;Saravâl;Saravâl;;Saravâl;;;;;;;;;x
b_acquaviva;Aquaviv;Aquaviv;Aquaviv;;Aquaviv;;;;;;;;;x
b_sanseverino;San Severino;San Severino;San Severino;;San Severino;;;;;;;;;x
b_gubbio;Gubbio;Gubbio;Gubbio;;Gubbio;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Ravenna;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
b_forli;Furlè ;Furlè ;Furlè ;;Furlè ;;;;;;;;;x
b_bologna;Bulåggna ;Bulåggna ;Bulåggna ;;Bulåggna ;;;;;;;;;x
b_gradara;Gradèra ;Gradèra ;Gradèra ;;Gradèra ;;;;;;;;;x
b_roccamalatestiana;Ròca Malatestiana;Ròca Malatestiana;Ròca Malatestiana;;Ròca Malatestiana;;;;;;;;;x
b_raffanara;Castèl d Raffanara;Castèl d Raffanara;Castèl d Raffanara;;Castèl d Raffanara;;;;;;;;;x
b_castellocortina;Castèl d Cortina;Castèl d Cortina;Castèl d Cortina;;Castèl d Cortina;;;;;;;;;x
b_russi;Rós;Rós;Rós;;Rós;;;;;;;;;x
b_cotignola;Cudgnòla;Cudgnòla;Cudgnòla;;Cudgnòla;;;;;;;;;x
b_cunio;Castèl d Cunio;Castèl d Cunio;Castèl d Cunio;;Castèl d Cunio;;;;;;;;;x
b_lugoitaly;Lugh;Lugh;Lugh;;Lugh;;;;;;;;;x
b_roccaesteneseravenna;Ròca Estense;Ròca Estense;Ròca Estense;;Ròca Estense;;;;;;;;;x
b_roccabrancaleone;Ròca Brancaleone;Ròca Brancaleone;Ròca Brancaleone;;Ròca Brancaleone;;;;;;;;;x
b_castelloteodorano;Castèl ed Teodorano;Castèl ed Teodorano;Castèl ed Teodorano;;Castèl ed Teodorano;;;;;;;;;x
b_roccadellecaminate;Ròca ed Caminate;Ròca ed Caminate;Ròca ed Caminate;;Ròca ed Caminate;;;;;;;;;x
b_forlimpopoli;Frampùla;Frampùla;Frampùla;;Frampùla;;;;;;;;;x
b_dovadola;Dvèdla;Dvèdla;Dvèdla;;Dvèdla;;;;;;;;;x
b_casolavalsenio;Chèsla;Chèsla;Chèsla;;Chèsla;;;;;;;;;x
b_sanmercuriale;Badéia d San Mercorial;Badéia d San Mercorial;Badéia d San Mercorial;;Badéia d San Mercorial;;;;;;;;;x
b_monghidoro;Dscargalèsen;Dscargalèsen;Dscargalèsen;;Dscargalèsen;;;;;;;;;x
b_budro;Bûdri;Bûdri;Bûdri;;Bûdri;;;;;;;;;x
b_monterenzio;Måntrànz;Måntrànz;Måntrànz;;Måntrànz;;;;;;;;;x
b_crevalcor;Crevalcôr;Crevalcôr;Crevalcôr;;Crevalcôr;;;;;;;;;x
b_sangiacomomaggiore;Cesa ed Sân Jâchem;Cesa ed Sân Jâchem;Cesa ed Sân Jâchem;;Cesa ed Sân Jâchem;;;;;;;;;x
b_castelguelf;Castèl Guêlf;Castèl Guêlf;Castèl Guêlf;;Castèl Guêlf;;;;;;;;;x
b_castellaccio;Castellaccio;Castellaccio;Castellaccio;;Castellaccio;;;;;;;;;x
b_roccasforzesca;Ròca Sforzesca;Ròca Sforzesca;Ròca Sforzesca;;Ròca Sforzesca;;;;;;;;;x
b_astellodigaleazza;Castèl ed Galeazza;Castèl ed Galeazza;Castèl ed Galeazza;;Castèl ed Galeazza;;;;;;;;;x
b_roccamalaspina;Rocca Malaspina;Rocca Malaspina;Rocca Malaspina;;Rocca Malaspina;;;;;;;;;x
b_borgorotondo;Borgo Rotondo;Borgo Rotondo;Borgo Rotondo;;Borgo Rotondo;;;;;;;;;x
b_castellodibentivoglio;Castèl ed Bentivoglio;Castèl ed Bentivoglio;Castèl ed Bentivoglio;;Castèl ed Bentivoglio;;;;;;;;;x
b_munzuno;Munzón;Munzón;Munzón;;Munzón;;;;;;;;;x
b_faenza;Fënsa;Fënsa;Fënsa;;Fënsa;;;;;;;;;x
b_bagnacavallo;Bagnacavàl;Bagnacavàl;Bagnacavàl;;Bagnacavàl;;;;;;;;;x
b_cervia;Zirvia;Zirvia;Zirvia;;Zirvia;;;;;;;;;x
b_imola;Iommla;Iommla;Iommla;;Iommla;;;;;;;;;x
b_rimini;Remne;Remne;Remne;;Remne;;;;;;;;;x
b_sigismondo;Castèl ed Sigismondo;Castèl ed Sigismondo;Castèl ed Sigismondo;;Castèl ed Sigismondo;;;;;;;;;x
b_pesaro;Pès're;Pès're;Pès're;;Pès're;;;;;;;;;x
b_fano;Fan;Fan;Fan;;Fan;;;;;;;;;x
b_cesena;Zisèna;Zisèna;Zisèna;;Zisèna;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Lucca;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;x
b_lucca;Lucca;Lucca;Lucca;;Lucca;;;;;;;;;x
b_altopascio;Altopascio;Altopascio;Altopascio;;Altopascio;;;;;;;;;x
b_viareggio;Viareggio;Viareggio;Viareggio;;Viareggio;;;;;;;;;x
b_seravezza;Seravezza;Seravezza;Seravezza;;Seravezza;;;;;;;;;x
b_capannori;Capannori;Capannori;Capannori;;Capannori;;;;;;;;;x
b_fosdinovo;Fosdinovo;Fosdinovo;Fosdinovo;;Fosdinovo;;;;;;;;;x
b_sanminiato;San Miniato;San Miniato;San Miniato;;San Miniato;;;;;;;;;x
b_volterra;Volterra;Volterra;Volterra;;Volterra;;;;;;;;;x
b_sangimignano;San Gimignano;San Gimignano;San Gimignano;;San Gimignano;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Tuscany;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
b_cittadicastello;Città di Castello;Città di Castello;Città di Castello;;Città di Castello;;;;;;;;;x
b_lucignano;Lucignano;Lucignano;Lucignano;;Lucignano;;;;;;;;;x
b_arezzo;Arezzo;Arezzo;Arezzo;;Arezzo;;;;;;;;;x
b_siena;Siena;Siena;Siena;;Siena;;;;;;;;;x
b_cortona;Cortona;Cortona;Cortona;;Cortona;;;;;;;;;x
b_pienza;Pienza;Pienza;Pienza;;Pienza;;;;;;;;;x
b_montepulciano;Montepulciano;Montepulciano;Montepulciano;;Montepulciano;;;;;;;;;x
b_montalcino;Montalcino;Montalcino;Montalcino;;Montalcino;;;;;;;;;x
b_colledivaldelsa;Colle di Val d'Elsa;Colle di Val d'Elsa;Colle di Val d'Elsa;;Colle di Val d'Elsa;;;;;;;;;x
b_monteriggioni;Monteriggioni;Monteriggioni;Monteriggioni;;Monteriggioni;;;;;;;;;x
b_radicofani;Radicofani;Radicofani;Radicofani;;Radicofani;;;;;;;;;x
b_suvereto;Suvereto;Suvereto;Suvereto;;Suvereto;;;;;;;;;x
b_grosseto;Grosseto;Grosseto;Grosseto;;Grosseto;;;;;;;;;x
b_roselle;Roselle;Roselle;Roselle;;Roselle;;;;;;;;;x
b_vetulonia;Vetulonia;Vetulonia;Vetulonia;;Vetulonia;;;;;;;;;x
b_orbetello;Orbetello;Orbetello;Orbetello;;Orbetello;;;;;;;;;x
b_pitigliano;Pitigliano;Pitigliano;Pitigliano;;Pitigliano;;;;;;;;;x
b_sorano;Sorano;Sorano;Sorano;;Sorano;;;;;;;;;x
b_giglio;Isola del Giglio;Isola del Giglio;Isola del Giglio;;Isola del Giglio;;;;;;;;;x
b_castellodeltrebbio;Castello del Trebbio;Castello del Trebbio;Castello del Trebbio;;Castello del Trebbio;;;;;;;;;x
b_castellodeicontiguidi;Poppi;Poppi;Poppi;;Poppi;;;;;;;;;x
b_pontassieve;Pontassieve;Pontassieve;Pontassieve;;Pontassieve;;;;;;;;;x
b_strumi;Chiesa di San Fedele;Chiesa di San Fedele;Chiesa di San Fedele;;Chiesa di San Fedele;;;;;;;;;x
b_pistoia;Pistoia;Pistoia;Pistoia;;Pistoia;;;;;;;;;x
b_castellodelvinciosulambrone;Castello di Vinci;Castello di Vinci;Castello di Vinci;;Castello di Vinci;;;;;;;;;x
b_borgosanlorenzo;Borgo San Lorenzo;Borgo San Lorenzo;Borgo San Lorenzo;;Borgo San Lorenzo;;;;;;;;;x
b_bibbena;Bibbiena;Bibbiena;Bibbiena;;Bibbiena;;;;;;;;;x
b_firenze;Firenze;Firenze;Firenze;;Firenze;;;;;;;;;x
b_prato;Castrum Prati;Castrum Prati;Castrum Prati;;Castrum Prati;;;;;;;;;x
b_fiesole;Fiesole;Fiesole;Fiesole;;Fiesole;;;;;;;;;x
b_certaldo;Certaldo;Certaldo;Certaldo;;Certaldo;;;;;;;;;x
b_sestofiorentino;Castello di Castiglioni;Castello di Castiglioni;Castello di Castiglioni;;Castello di Castiglioni;;;;;;;;;x
b_calenzano;Castello di Legri;Castello di Legri;Castello di Legri;;Castello di Legri;;;;;;;;;x
b_castellodivincigliata;Castello di Vincigliata;Castello di Vincigliata;Castello di Vincigliata;;Castello di Vincigliata;;;;;;;;;x
b_casteldipoggio;Castel di Poggio;Castel di Poggio;Castel di Poggio;;Castel di Poggio;;;;;;;;;x
b_castellodellimperatore;Castello dell'Imperatore;Castello dell'Imperatore;Castello dell'Imperatore;;Castello dell'Imperatore;;;;;;;;;x
b_sanmichelearcangleo;Spedale di San Michele Arcangelo;Spedale di San Michele Arcangelo;Spedale di San Michele Arcangelo;;Spedale di San Michele Arcangelo;;;;;;;;;x
b_empoli;Empoli;Empoli;Empoli;;Empoli;;;;;;;;;x
b_sanascianoinvaldipesa;San Casciano;San Casciano;San Casciano;;San Casciano;;;;;;;;;x
b_castellinainchianti;Castellina;Castellina;Castellina;;Castellina;;;;;;;;;x
b_montespertoli;Castello di Poppiano;Castello di Poppiano;Castello di Poppiano;;Castello di Poppiano;;;;;;;;;x
b_rignanosullarno;Rignano;Rignano;Rignano;;Rignano;;;;;;;;;x
b_barberinovadelsa;Barberino Val d'Elsa;Barberino Val d'Elsa;Barberino Val d'Elsa;;Barberino Val d'Elsa;;;;;;;;;x
b_castellodelsigna;Castello di Signa;Castello di Signa;Castello di Signa;;Castello di Signa;;;;;;;;;x
b_fuecchio;Fucecchio;Fucecchio;Fucecchio;;Fucecchio;;;;;;;;;x
b_castellodiontecascioli;Castello di Monte Cascioli;Castello di Monte Cascioli;Castello di Monte Cascioli;;Castello di Monte Cascioli;;;;;;;;;x
b_ficulle;Ficulle;Ficulle;Ficulle;;Ficulle;;;;;;;;;x
b_asciano;Asciano;Asciano;Asciano;;Asciano;;;;;;;;;x
b_acquapendente;Acquapendente;Acquapendente;Acquapendente;;Acquapendente;;;;;;;;;x
b_poggibonsi;Poggibonsi;Poggibonsi;Poggibonsi;;Poggibonsi;;;;;;;;;x
b_labbaziamonteolivetomaggiore;Abbazia di Monte Oliveto Maggiore;Abbazia di Monte Oliveto Maggiore;Abbazia di Monte Oliveto Maggiore;;Abbazia di Monte Oliveto Maggiore;;;;;;;;;x
b_castellodibelcaro;Castello di Belcaro;Castello di Belcaro;Castello di Belcaro;;Castello di Belcaro;;;;;;;;;x
b_castellodellamagione;Castello della Magione;Castello della Magione;Castello della Magione;;Castello della Magione;;;;;;;;;x
b_castellodellequattrotorri;Castello delle Quattro Torri;Castello delle Quattro Torri;Castello delle Quattro Torri;;Castello delle Quattro Torri;;;;;;;;;x
b_castelnuovoberardenga;Castelnuovo Berardenga;Castelnuovo Berardenga;Castelnuovo Berardenga;;Castelnuovo Berardenga;;;;;;;;;x
b_castellodibrolio;Castello di Brolio;Castello di Brolio;Castello di Brolio;;Castello di Brolio;;;;;;;;;x
b_greveinchianti;Greve;Greve;Greve;;Greve;;;;;;;;;x
b_castiglionedellago;Castiglione del Lago;Castiglione del Lago;Castiglione del Lago;;Castiglione del Lago;;;;;;;;;x
b_montevarchi;Castello di Monteguarco;Castello di Monteguarco;Castello di Monteguarco;;Castello di Monteguarco;;;;;;;;;x
b_sansepolcro;Badia di Sansepolcro;Badia di Sansepolcro;Badia di Sansepolcro;;Badia di Sansepolcro;;;;;;;;;x
b_umbertide;Umbertide;Umbertide;Umbertide;;Umbertide;;;;;;;;;x
b_civitellaranieri;Castello di Civitella;Castello di Civitella;Castello di Civitella;;Castello di Civitella;;;;;;;;;x
